W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC,SEASON,W_TEAMID,L_TEAMID,W_SCORE,L_SCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_FGM_MEAN,W_FGA_MEAN,W_FGM3_MEAN,W_FGA3_MEAN,W_FTM_MEAN,W_FTA_MEAN,W_OR_MEAN,W_DR_MEAN,W_AST_MEAN,W_TO_MEAN,W_STL_MEAN,W_BLK_MEAN,W_PF_MEAN,W_SCORE_MEDIAN,W_FGM_MEDIAN,W_FGA_MEDIAN,W_FGM3_MEDIAN,W_FGA3_MEDIAN,W_FTM_MEDIAN,W_FTA_MEDIAN,W_OR_MEDIAN,W_DR_MEDIAN,W_AST_MEDIAN,W_TO_MEDIAN,W_STL_MEDIAN,W_BLK_MEDIAN,W_PF_MEDIAN,W_SCORE_STDDEV,W_FGM_STDDEV,W_FGA_STDDEV,W_FGM3_STDDEV,W_FGA3_STDDEV,W_FTM_STDDEV,W_FTA_STDDEV,W_OR_STDDEV,W_DR_STDDEV,W_AST_STDDEV,W_TO_STDDEV,W_STL_STDDEV,W_BLK_STDDEV,W_PF_STDDEV,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_FGM_MEAN,L_FGA_MEAN,L_FGM3_MEAN,L_FGA3_MEAN,L_FTM_MEAN,L_FTA_MEAN,L_OR_MEAN,L_DR_MEAN,L_AST_MEAN,L_TO_MEAN,L_STL_MEAN,L_BLK_MEAN,L_PF_MEAN,L_SCORE_MEDIAN,L_FGM_MEDIAN,L_FGA_MEDIAN,L_FGM3_MEDIAN,L_FGA3_MEDIAN,L_FTM_MEDIAN,L_FTA_MEDIAN,L_OR_MEDIAN,L_DR_MEDIAN,L_AST_MEDIAN,L_TO_MEDIAN,L_STL_MEDIAN,L_BLK_MEDIAN,L_PF_MEDIAN,L_SCORE_STDDEV,L_FGM_STDDEV,L_FGA_STDDEV,L_FGM3_STDDEV,L_FGA3_STDDEV,L_FTM_STDDEV,L_FTA_STDDEV,L_OR_STDDEV,L_DR_STDDEV,L_AST_STDDEV,L_TO_STDDEV,L_STL_STDDEV,L_BLK_STDDEV,L_PF_STDDEV,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_WLOCN,W_WLOCH,W_WLOCA,L_WLOCN,L_WLOCH,L_WLOCA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1338,1433,84,79,2,Z,3,Z,11,71.147059,25.882353,54.941176,6.058824,16.176471,13.323529,20.000000,12.205882,23.558824,17.441176,11.705882,5.323529,3.470588,16.470588,71.500,26.000,57.500,5.500,16.500,13.000,18.500,12.000,23.000,17.000,11.000,5.000,3.000,15.500,10.677453863,4.822703288,6.875257232,2.616279802,5.036055401,5.115162168,7.28635087,3.890777043,4.887778023,4.678714995,3.90438305,2.331868564,1.84613109,4.998395443,13.000,13.592593,8.000,10.142857,0,27,74.787879,25.636364,55.727273,6.909091,17.272727,16.606061,22.909091,12.060606,21.272727,13.575758,11.393939,7.454545,3.090909,18.030303,74.000,25.000,56.000,7.000,17.000,16.000,24.000,11.000,21.000,12.000,12.000,8.000,3.000,17.000,11.22708101,4.498737156,8.453079025,2.541697661,4.353681775,6.754347637,8.334280233,3.856321045,3.947093234,4.337556224,3.499458815,3.317481273,1.860168541,3.916989022,12.000,13.851852,6.000,7.166667,1,27,3,16,8,4,12,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1439,1228,54,52,1,Z,5,Z,12,72.032258,26.387097,56.032258,4.774194,12.967742,14.483871,21.741935,11.064516,22.483871,13.258065,10.967742,8.387097,4.612903,18.354839,71.000,26.000,57.000,4.000,13.000,14.000,21.000,10.000,21.000,13.000,10.000,8.000,4.000,18.000,11.104004908,4.402101203,8.2400804,2.654677382,4.512825168,6.781695806,8.594446812,3.889605636,4.958971466,4.553150887,3.868538613,3.094914377,3.040585634,3.64735877,16.500,15.600000,8.000,8.909091,0,20,64.500000,22.676471,52.500000,6.911765,19.823529,12.235294,19.558824,12.588235,22.529412,14.000000,13.823529,5.941176,2.882353,17.088235,64.000,22.500,53.000,7.000,20.000,13.000,19.500,12.000,22.000,14.000,14.000,6.000,2.000,17.000,12.282655902,5.203265801,6.509899231,2.502939472,4.475323452,5.152574114,7.55661935,4.229174624,5.076596892,4.664501688,3.502990865,2.255514132,1.60990683,4.813917012,11.000,15.434783,7.000,9.545455,0,23,3,12,5,6,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,1356,1221,61,51,1,Z,4,Z,13,63.281250,21.218750,46.750000,6.218750,16.843750,14.625000,21.125000,9.375000,20.093750,11.593750,13.968750,6.375000,3.281250,20.375000,63.500,21.500,48.000,6.000,17.000,14.500,20.500,9.000,20.000,12.000,13.500,6.000,3.000,21.000,8.912602089,3.002519109,6.390517193,2.059351111,3.976620173,5.110078571,6.978076239,3.739501437,4.841749684,3.842540956,4.099444353,2.870877044,1.938312668,4.404909307,8.000,8.769231,6.500,6.333333,0,26,64.242424,21.939394,50.090909,5.757576,16.151515,14.606061,19.878788,11.363636,20.787879,13.727273,15.181818,9.545455,3.727273,18.121212,65.000,22.000,49.000,5.000,16.000,14.000,20.000,11.000,21.000,14.000,15.000,9.000,3.000,18.000,9.810804962,3.9917054,6.291679188,2.345611647,3.692231845,3.639534586,4.929234018,4.037466532,4.748404785,3.826492519,3.311481391,3.326887735,1.92471946,3.797676658,11.000,11.760000,8.500,8.375000,1,25,4,12,10,1,14,10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1338,1460,79,58,1,Z,3,Z,14,71.147059,25.882353,54.941176,6.058824,16.176471,13.323529,20.000000,12.205882,23.558824,17.441176,11.705882,5.323529,3.470588,16.470588,71.500,26.000,57.500,5.500,16.500,13.000,18.500,12.000,23.000,17.000,11.000,5.000,3.000,15.500,10.677453863,4.822703288,6.875257232,2.616279802,5.036055401,5.115162168,7.28635087,3.890777043,4.887778023,4.678714995,3.90438305,2.331868564,1.84613109,4.998395443,13.000,13.592593,8.000,10.142857,0,27,64.593750,23.218750,52.531250,5.468750,15.593750,12.687500,17.250000,10.031250,22.156250,12.187500,12.250000,5.843750,1.531250,17.468750,64.000,23.500,54.000,5.000,16.000,12.500,16.500,9.500,22.000,13.000,12.500,6.000,2.000,17.500,10.16908462,4.563066184,7.228904205,2.063263434,4.798248118,6.192802758,7.708395099,3.872853212,4.189921718,4.539699439,3.910284261,2.554052662,1.343668114,4.697180857,11.000,10.565217,15.000,16.444444,1,23,3,16,8,2,14,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1417,1451,70,42,1,Z,2,Z,15,71.966667,26.733333,55.633333,6.800000,18.500000,11.700000,18.033333,11.066667,21.833333,14.600000,12.200000,7.366667,3.300000,16.000000,70.500,27.000,55.000,7.000,18.000,11.000,17.500,11.000,22.500,13.000,12.000,7.000,3.000,16.000,11.296881871,4.719244007,6.178289731,3.144782186,5.036076747,4.976842975,6.994989993,3.463437887,4.549219933,5.007580454,2.821102799,2.918234398,1.784028867,4.127285185,14.000,14.920000,7.000,6.200000,0,25,71.035714,23.964286,49.357143,5.714286,14.642857,17.392857,25.964286,9.678571,22.964286,13.607143,15.821429,6.607143,2.500000,19.535714,71.500,24.000,50.000,5.000,14.500,16.500,26.500,9.500,23.000,13.500,16.000,6.000,2.000,20.000,12.34828567,4.780222694,5.327874154,2.208688978,4.900599249,7.248699952,8.800177385,3.243838313,6.01530232,4.049136081,4.869052475,2.871820677,1.621613394,4.131918562,8.000,9.352941,12.000,12.545455,1,17,3,16,6,1,11,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1310,1197,77,69,0,Z,16,Z,16,76.060606,25.575758,60.515152,8.000000,22.818182,16.909091,23.090909,14.666667,23.424242,13.575758,13.363636,6.272727,1.575758,17.363636,79.000,26.000,61.000,8.000,22.000,15.000,22.000,14.000,23.000,13.000,14.000,6.000,1.000,17.000,11.924081181,3.791687487,8.467294491,2.5,5.300085754,6.336223402,8.427498265,4.774061897,5.612654809,3.588438936,3.380256795,2.68412835,1.601372536,4.512608558,7.500,9.318182,12.000,11.636364,1,22,68.967742,23.645161,52.774194,5.806452,16.032258,15.870968,24.096774,12.612903,23.709677,13.419355,17.548387,6.645161,1.709677,18.000000,72.000,23.000,53.000,6.000,15.000,14.000,23.000,12.000,24.000,13.000,17.000,7.000,2.000,18.000,11.91213352,4.792691519,6.581335579,3.310783895,5.712465142,6.677034971,8.919472462,3.363306112,6.165460486,3.827742546,4.624851025,2.775468609,0.9727471408,4.358898944,9.500,9.333333,15.000,16.230769,1,18,4,9,9,4,8,6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1242,1310,107,67,1,Z,1,Z,16,78.441176,29.058824,59.294118,5.970588,15.647059,14.352941,21.529412,13.058824,27.323529,16.764706,14.000000,8.911765,6.676471,18.647059,80.000,29.000,60.500,6.000,16.000,14.500,22.000,13.000,28.500,16.000,14.000,8.000,7.000,18.000,11.457936725,4.848874715,6.571423057,2.480045161,4.241800325,4.340662968,5.748440049,4.403450238,4.332544864,4.78671662,3.025147104,4.05543142,2.54320939,3.999108651,18.000,20.466667,6.000,5.500000,1,30,76.060606,25.575758,60.515152,8.000000,22.818182,16.909091,23.090909,14.666667,23.424242,13.575758,13.363636,6.272727,1.575758,17.363636,79.000,26.000,61.000,8.000,22.000,15.000,22.000,14.000,23.000,13.000,14.000,6.000,1.000,17.000,11.924081181,3.791687487,8.467294491,2.5,5.300085754,6.336223402,8.427498265,4.774061897,5.612654809,3.588438936,3.380256795,2.68412835,1.601372536,4.512608558,7.500,9.318182,12.000,11.636364,1,22,6,16,8,4,9,9
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1242,1314,84,66,5,X,1,W,1,81.181818,29.454545,58.363636,6.787879,17.030303,15.484848,21.878788,12.303030,26.424242,18.484848,12.909091,9.000000,6.121212,17.424242,84.000,30.000,58.000,6.000,17.000,15.000,19.000,12.000,26.000,19.000,13.000,9.000,7.000,18.000,11.438571108,5.006813558,7.205979184,3.586063022,5.347223859,6.005836828,8.192060058,3.720591754,5.684575094,5.426331726,3.777926283,4.100304867,2.287979021,3.992417062,22.000,21.900000,3.000,4.333333,1,30,88.705882,31.852941,66.029412,5.529412,14.647059,19.470588,25.823529,15.705882,28.500000,16.735294,14.676471,8.323529,4.588235,16.970588,90.000,31.500,65.000,6.000,14.000,19.500,25.500,16.500,29.000,16.500,14.500,8.500,4.000,17.500,11.381881962,4.874997128,8.073470567,2.135348918,4.234650399,6.523780729,7.879665412,4.041672426,5.658193351,5.100854536,4.219152522,3.843298713,2.914100033,3.849323447,12.500,17.375000,6.500,6.500000,1,32,4,18,8,5,14,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2008,1257,1397,79,60,3,W,3,W,2,71.937500,25.500000,56.250000,7.531250,22.000000,13.406250,20.468750,11.656250,26.062500,14.812500,13.250000,8.093750,4.906250,18.187500,69.500,24.000,57.500,7.000,21.000,12.500,19.000,11.000,26.000,14.000,13.000,7.500,4.000,18.000,12.409511191,4.812617791,7.902633295,3.564922019,6.460799873,5.417173248,7.038989913,4.084663511,4.717417938,4.822243461,2.48868399,3.276104852,2.877716108,4.387941659,14.000,15.708333,4.000,4.750000,0,24,82.406250,29.031250,63.531250,9.031250,24.812500,15.312500,23.406250,14.406250,23.656250,17.875000,12.906250,9.156250,3.312500,20.750000,83.500,30.000,63.000,8.500,24.000,15.000,21.500,14.000,25.000,18.000,13.000,9.000,3.000,21.000,12.419701768,4.902167888,5.582139554,3.247672859,6.586582194,5.699108615,8.556677743,4.845079772,5.510162883,6.28746833,3.970531577,4.635830778,1.635049541,4.03212909,8.500,14.214286,4.500,7.250000,0,28,1,15,8,4,15,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1314,1257,83,73,4,W,1,W,3,88.705882,31.852941,66.029412,5.529412,14.647059,19.470588,25.823529,15.705882,28.500000,16.735294,14.676471,8.323529,4.588235,16.970588,90.000,31.500,65.000,6.000,14.000,19.500,25.500,16.500,29.000,16.500,14.500,8.500,4.000,17.500,11.381881962,4.874997128,8.073470567,2.135348918,4.234650399,6.523780729,7.879665412,4.041672426,5.658193351,5.100854536,4.219152522,3.843298713,2.914100033,3.849323447,12.500,17.375000,6.500,6.500000,1,32,71.937500,25.500000,56.250000,7.531250,22.000000,13.406250,20.468750,11.656250,26.062500,14.812500,13.250000,8.093750,4.906250,18.187500,69.500,24.000,57.500,7.000,21.000,12.500,19.000,11.000,26.000,14.000,13.000,7.500,4.000,18.000,12.409511191,4.812617791,7.902633295,3.564922019,6.460799873,5.417173248,7.038989913,4.084663511,4.717417938,4.822243461,2.48868399,3.276104852,2.877716108,4.387941659,14.000,15.708333,4.000,4.750000,0,24,5,14,13,1,15,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008,1314,1450,68,47,3,W,1,W,4,88.705882,31.852941,66.029412,5.529412,14.647059,19.470588,25.823529,15.705882,28.500000,16.735294,14.676471,8.323529,4.588235,16.970588,90.000,31.500,65.000,6.000,14.000,19.500,25.500,16.500,29.000,16.500,14.500,8.500,4.000,17.500,11.381881962,4.874997128,8.073470567,2.135348918,4.234650399,6.523780729,7.879665412,4.041672426,5.658193351,5.100854536,4.219152522,3.843298713,2.914100033,3.849323447,12.500,17.375000,6.500,6.500000,1,32,67.062500,23.250000,48.625000,6.375000,16.718750,14.187500,19.343750,7.781250,21.437500,13.687500,10.343750,6.250000,2.875000,15.312500,68.000,24.000,49.000,6.000,17.000,12.500,17.500,8.000,20.000,14.000,10.000,6.000,3.000,15.500,7.729029887,2.907165802,3.924694383,2.732716963,3.74367747,6.093028803,7.941761329,2.848138866,4.676209469,3.449520836,3.218989748,2.839809149,1.680053868,4.14602412,12.000,15.750000,7.000,7.250000,0,24,5,14,13,5,9,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1450,1323,61,41,2,W,4,W,5,67.062500,23.250000,48.625000,6.375000,16.718750,14.187500,19.343750,7.781250,21.437500,13.687500,10.343750,6.250000,2.875000,15.312500,68.000,24.000,49.000,6.000,17.000,12.500,17.500,8.000,20.000,14.000,10.000,6.000,3.000,15.500,7.729029887,2.907165802,3.924694383,2.732716963,3.74367747,6.093028803,7.941761329,2.848138866,4.676209469,3.449520836,3.218989748,2.839809149,1.680053868,4.14602412,12.000,15.750000,7.000,7.250000,0,24,80.612903,28.225806,61.451613,8.451613,20.612903,15.709677,21.354839,13.322581,28.322581,18.935484,13.000000,6.387097,3.774194,15.000000,81.000,28.000,60.000,8.000,19.000,16.000,20.000,13.000,29.000,19.000,13.000,6.000,3.000,15.000,11.182359366,4.364322628,7.949166434,2.907905432,4.77268216,6.709165596,8.848911006,4.621594963,5.068774309,4.925684318,4.057914119,2.246143584,2.140244145,3.346640106,11.500,16.000000,6.000,10.142857,0,24,5,9,10,2,17,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1257,1328,78,48,2,W,3,W,6,71.937500,25.500000,56.250000,7.531250,22.000000,13.406250,20.468750,11.656250,26.062500,14.812500,13.250000,8.093750,4.906250,18.187500,69.500,24.000,57.500,7.000,21.000,12.500,19.000,11.000,26.000,14.000,13.000,7.500,4.000,18.000,12.409511191,4.812617791,7.902633295,3.564922019,6.460799873,5.417173248,7.038989913,4.084663511,4.717417938,4.822243461,2.48868399,3.276104852,2.877716108,4.387941659,14.000,15.708333,4.000,4.750000,0,24,68.424242,24.000000,54.272727,6.333333,18.181818,14.090909,20.696970,11.363636,24.606061,12.515152,12.909091,6.606061,3.939394,16.909091,68.000,24.000,54.000,6.000,17.000,13.000,20.000,11.000,24.000,12.000,12.000,6.000,4.000,17.000,14.197337567,5.006246099,6.77436676,2.688711029,4.599283531,6.898204621,8.829937882,3.238616371,5.792988175,4.416738163,3.366782886,2.560998243,2.030076846,3.214844786,12.000,14.454545,11.000,13.818182,0,22,1,15,8,4,14,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1397,1139,76,71,2,W,2,W,7,82.406250,29.031250,63.531250,9.031250,24.812500,15.312500,23.406250,14.406250,23.656250,17.875000,12.906250,9.156250,3.312500,20.750000,83.500,30.000,63.000,8.500,24.000,15.000,21.500,14.000,25.000,18.000,13.000,9.000,3.000,21.000,12.419701768,4.902167888,5.582139554,3.247672859,6.586582194,5.699108615,8.556677743,4.845079772,5.510162883,6.28746833,3.970531577,4.635830778,1.635049541,4.03212909,8.500,14.214286,4.500,7.250000,0,28,68.343750,22.718750,50.468750,9.218750,24.531250,13.687500,18.562500,8.937500,20.718750,13.000000,10.250000,6.281250,2.531250,16.937500,68.000,23.000,50.000,8.500,23.500,12.000,17.000,9.000,20.000,12.500,11.000,6.000,2.000,17.000,11.372318893,3.985735691,5.400026111,3.289615935,4.99021222,7.186176243,8.809589718,3.057908763,3.81198767,3.311758143,2.475688187,2.517479295,1.606124839,2.983151689,11.000,12.103448,4.000,4.000000,1,29,4,15,9,4,14,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1116,1231,86,72,1,W,9,W,8,73.636364,26.727273,57.393939,5.878788,17.333333,14.303030,21.272727,12.818182,23.939394,14.545455,15.454545,7.000000,5.303030,18.969697,72.000,26.000,58.000,6.000,17.000,13.000,19.000,13.000,25.000,14.000,14.000,7.000,5.000,19.000,10.629611282,4.229898935,5.91575963,2.67812397,4.143267672,5.009271704,6.40445509,4.496210516,5.493970513,4.514496871,4.86113999,3.409545424,2.256723953,3.349298882,14.500,14.681818,9.000,9.545455,0,22,75.125000,25.343750,54.687500,6.593750,19.031250,17.843750,23.375000,11.625000,26.406250,13.187500,13.718750,7.031250,3.812500,17.218750,73.500,24.000,54.000,7.000,18.000,17.500,22.500,11.000,25.500,14.000,13.500,7.000,3.500,17.000,13.156011744,5.08387313,7.532456638,3.211465086,5.602328891,6.872616896,9.079398879,4.640286414,5.314978081,3.930341079,4.452142518,2.633339325,2.361485338,4.085650499,13.000,16.120000,5.000,9.857143,0,25,5,15,2,1,17,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2008,1314,1116,108,77,2,W,1,W,9,88.705882,31.852941,66.029412,5.529412,14.647059,19.470588,25.823529,15.705882,28.500000,16.735294,14.676471,8.323529,4.588235,16.970588,90.000,31.500,65.000,6.000,14.000,19.500,25.500,16.500,29.000,16.500,14.500,8.500,4.000,17.500,11.381881962,4.874997128,8.073470567,2.135348918,4.234650399,6.523780729,7.879665412,4.041672426,5.658193351,5.100854536,4.219152522,3.843298713,2.914100033,3.849323447,12.500,17.375000,6.500,6.500000,1,32,73.636364,26.727273,57.393939,5.878788,17.333333,14.303030,21.272727,12.818182,23.939394,14.545455,15.454545,7.000000,5.303030,18.969697,72.000,26.000,58.000,6.000,17.000,13.000,19.000,13.000,25.000,14.000,14.000,7.000,5.000,19.000,10.629611282,4.229898935,5.91575963,2.67812397,4.143267672,5.009271704,6.40445509,4.496210516,5.493970513,4.514496871,4.86113999,3.409545424,2.256723953,3.349298882,14.500,14.681818,9.000,9.545455,0,22,5,14,13,5,15,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,1139,1375,81,61,1,W,7,W,10,68.343750,22.718750,50.468750,9.218750,24.531250,13.687500,18.562500,8.937500,20.718750,13.000000,10.250000,6.281250,2.531250,16.937500,68.000,23.000,50.000,8.500,23.500,12.000,17.000,9.000,20.000,12.500,11.000,6.000,2.000,17.000,11.372318893,3.985735691,5.400026111,3.289615935,4.99021222,7.186176243,8.809589718,3.057908763,3.81198767,3.311758143,2.475688187,2.517479295,1.606124839,2.983151689,11.000,12.103448,4.000,4.000000,1,29,75.612903,25.612903,53.806452,6.677419,18.193548,17.709677,24.870968,12.064516,24.903226,15.580645,13.903226,6.096774,3.000000,17.032258,75.000,26.000,53.000,6.000,18.000,18.000,25.000,12.000,25.000,15.000,14.000,6.000,3.000,17.000,8.965405457,4.364076191,8.757546688,2.982024983,5.746995476,7.299285581,8.674644777,4.265641687,4.18214335,4.072461909,2.992822915,2.808971876,2.160246977,4.54227454,13.000,13.440000,4.000,4.666667,0,25,4,14,11,2,16,7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1328,1386,72,64,1,W,6,W,11,68.424242,24.000000,54.272727,6.333333,18.181818,14.090909,20.696970,11.363636,24.606061,12.515152,12.909091,6.606061,3.939394,16.909091,68.000,24.000,54.000,6.000,17.000,13.000,20.000,11.000,24.000,12.000,12.000,6.000,4.000,17.000,14.197337567,5.006246099,6.77436676,2.688711029,4.599283531,6.898204621,8.829937882,3.238616371,5.792988175,4.416738163,3.366782886,2.560998243,2.030076846,3.214844786,12.000,14.454545,11.000,13.818182,0,22,73.333333,25.303030,53.060606,7.303030,18.969697,15.424242,21.242424,9.939394,22.242424,14.878788,12.727273,7.212121,4.666667,17.393939,72.000,24.000,53.000,7.000,20.000,15.000,20.000,10.000,22.000,14.000,12.000,7.000,5.000,17.000,10.801234513,4.805497165,6.595165805,2.877551563,4.362373551,6.199951129,8.459574103,3.707588435,3.984582036,4.090824856,3.319193426,2.769900359,2.259240359,3.790938142,11.000,12.809524,5.000,5.750000,0,21,4,14,4,4,8,9
